question,optimal_trajectory_id,joules_spent,is_correct
Bob Scucci was the former Assistant Race and Sports Book Manager at what casino resort located on 63 acres along the Las Vegas Strip?,1,498.6339382509491,True
"The 1920 NCAA football season had no clear-cut champion, with the ""Official NCAA Division I Football Records Book"" listing California, Georgia, Harvard, Notre Dame, and Princeton as national champions, Notre Dame was led by its first Walter Camp All-American, nicknamed ""The Gipper"", who died before the year was over, his name?",0,270.7128447485479,True
Are Onew and Judith Durham both singers?,0,270.7128447485479,True
"Who co- satrred with the actor who starred in several television series over more than five decades, including such popular roles as Bret Maverick in a 1959 episode of the Western comedy television series where A mean killer becomes jealous?",2,562.6258185867669,True
"Shanghai Noon was the directorial debut of an American film director whose other credits include Showtime, Failure to Launch, and what other film?",7,2864.271883385668,False
"What Chicago gang were Charles ""Chuckie"" Anthony Nicoletti and Salvatore ""Mooney Sam"" Giancana, better known as Sam Giancana, apart of?",0,270.7128447485479,True
Peter Thomas Ward played for a team that was offically renamed in what year?,7,2864.271883385668,False
Which author of Superman: The Wedding Album is known for creating the superhero Booster Gold?,0,270.7128447485479,True
"Which musician was born first, John Tardy or Tom Barman?",1,498.6339382509491,True
The Wrekin is a hill that can be seen even as far as a landmark 47-storey mixed use skyscraper that is how tall?,7,2864.271883385668,False
Party Never Ends is an album by the Romanian singer who studied at what college?,7,2864.271883385668,False
Who is the artist of The Scarlet Letter and debdebuted on the music scene as Missy Elliott's protégée?,7,2864.271883385668,False
"Ran Nakash, is an Israeli cruiserweight boxer, his only loss to date occurred on which date, against WBO Cruiserweight champion Marco Huck, a German professional boxer known for his aggressive style and punching power?",1,498.6339382509491,True
"Which star of Don 2 was named by ""Time"" magazine as one of the 100 most influential people in the world?",7,2864.271883385668,False
"Morrisson Kaye also spelled as Morrisson K, formerly known as Morrisson, is an American singer, songwriter, producer and musician from the San Francisco Bay Area, his earliest official releases were underground tracks of which subgenre of house music, and originated in the 1980s, initially fusing elements of Chicago house with 1980s jazz-funk and touches of soul music?",5,2862.169010526513,True
What type of organism can both Bellis and Syzygium jambos be described as?,7,6995.870601494227,False
"Pandit Kishan Maharaj, was an Indian tabla player of Hindustani classical music, who belonged to which one of the six most common styles of playing of the Indian tabla? ",7,2864.271883385668,False
"Who composed the original score and songs of the film based on the play ""The Man Who Was Peter Pan"" by Allan Knee ?",7,2864.271883385668,False
Team Halfords Bikehut was the team of the British female cyclist who now works in what capacity?,7,2864.271883385668,False
"What was the royal title of the man whose German government backed the colonization of Poland by German settlers, one ofthe factors leading to the plight of rural Poland which was the focus of the novel The Outpost?",7,4516.91137062909,False
"A television show originaly aired on December 29, 1996 was written by a graduate of what University?",7,3690.591627007379,False
"When was the American fitness guru, actor, and comedian born who is known for his eccentric, flamboyant, and energetic personality and also a star of Rudolph the Red-Nosed Reindeer: The Movie?",3,869.0830829186463,True
Lewis Moran was murdered a week after the death of the hitman from what Australian city?,0,270.7128447485479,True
When was American actor who acted Spock in The City on the Edge of Forever born? ,2,562.6258185867669,True
"Which dog is now extinct, the Tahltan Bear Dog or the Stichelhaar?",0,270.7128447485479,True
In which city was the American alternative rock band who released the single Blinded formed?,2,562.6258185867669,True
What 2014 American 3D computer-animated musical fantasy adventure comedy film features a song recorded by British singer Leah McFall?,2,562.6258185867669,True
"John Gale, is from North Platte, Nebraska, and has served as the 26th Secretary of State of Nebraska since 2000, he is a member of the Republican Party, commonly referred to as the GOP, an abbreviation for what, is one of the two major contemporary political parties in the United States? ",0,270.7128447485479,True
Are The Million Dollar Duck and A Far Off Place both American films?,2,562.6258185867669,True
Which stadium in Orlando opened in 1936 and is found west of the home venue for the Orlando City SC?,0,270.7128447485479,True
Who was the director of the 2004 French action film for which Tony D'Amario is best known?,2,562.6258185867669,True
Whar did Sarfraz Ahmed do after Azhar Ali stepped down?,7,2864.271883385668,False
"The 2007 FIFA U-20 World Cup was the sixteenth edition of the FIFA U-20 World Cup (formerly called FIFA World Youth Championship), hosted by Canada held during which span of dates, Argentine player Sergio Agüero was given the FIFA U-20 Golden Shoe?",1,498.6339382509491,True
What is the nickname for this United States drag racer who drove Brutus?,7,2864.271883385668,False
What Milan based company made the tires for the Minardi M190?,0,270.7128447485479,True
Where was the NFL draft held in which Kenyatta Walker was selected in the first round by the Tampa Bay Buccaneers?,7,2864.271883385668,False
"St Estevam is an Island in Ilhas, Goa, India, it is also known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers, Okra or okro, known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in which family? ",7,2037.9521397639564,False
Where was the captain that the USS Elrod is named after born?,2,562.6258185867669,True
"Aspects of Andrew Lloyd Webber is the second studio album by a singer that played what role in theAustralian premiere of ""The Phantom of the Opera""? ",0,270.7128447485479,True
"In what year did Tim Gaines leave the band whose eleventh release was ""The Roxx Regime Demos""?",1,498.6339382509491,True
ND Črnuče was managed in the mid-90s by the football coach of what nationality?,1,498.6339382509491,True
"""State of Grace"" and ""I knew You Were Trouble"" were both off of Taylor Swift's ""Red"" album, which song was written by Swift, Max Martin and Shellback?",0,270.7128447485479,True
Which American distance runner who died in an automobile accident in Oregon had a trail named after him?,0,270.7128447485479,True
"Manfred Moch was the featured solo trumpet player of the orchestra named after which German orchestra leader, music producer, and songwriter who died on June 21, 1980?",2,562.6258185867669,True
"Canelo Álvarez vs. Amir Khan, billed as ""Power vs. Speed"" and also known as ""Canelo vs. Khan"" or by the portmanteau ""Khanelo"", was a professional boxing fight which took place on May 7, 2016, and was contested for the WBC, ""Ring"" magazine and lineal middleweight titles, it was the first major sporting event to be held at T-Mobile Arena is a multi-use indoor arena on the Las Vegas Strip in Paradise in which US state?",0,270.7128447485479,True
"An operatic commedia in three acts that is by an Italian Baroque composer who was famous for operas and chamber cantatas, was first performed where?",2,562.6258185867669,True
"What is a rare breed of dog that was derived as a variant of Rat Terrier, Shiloh Shepherd dog or American Hairless Terrier ?",0,270.7128447485479,True
"Which TV show starring Will Smith was written by the creator of ""The Borowitz Report""?",2,562.6258185867669,True
Are Guadarrama National Park and Teide National Park both in the Spanish mainland?,0,270.7128447485479,True
When was the man who was filmed by his brother and friend as he built a romantic relationship on Facebook born?,7,2864.271883385668,False
What genre does both the tragic hero as a protagonist and the film The Great Santini fall into?,0,270.7128447485479,True
"What city features Endem TV Tower, a 257 m tall tower which once included a revolving restaurant 154 m above ground as well as Cağaloğlu Hamam, the last of its kind public hamam built in 1741 to raise revenue by a library.",7,2864.271883385668,False
What politician from New York served two terms representing New York in the United States Senate? ,2,562.6258185867669,True
What disorder the man whose protege starred in Where Danger Lives have?,7,3690.591627007379,False
John Still was a British archaeologist known for his discoveries at an ancient rock fortress located in what country?,0,270.7128447485479,True
Tammy Lee Grimes was an American actress and singer who starred in a Hallmark Hall of Fame TV special first broadcast in 1973 on NBC called what?,2,562.6258185867669,True
When did the politician who represented the electoral district in Sydney's West resign from his political party?,7,4516.91137062909,False
"What 2016 animated movie about birds, written by Jon Vitti, features characters also used in a pinball video game published by Rovio Entertainment in the same year?",0,270.7128447485479,True
Florence MacLeod Harper covered World War I on the eastern front for a newspaper that was was founded in what year?,6,4109.226608892913,True
Who was a successful artist at Philips Classics Records?,1,498.6339382509491,True
"Who was the original executive producer of the children's television series, produced by Sesame Workshop and created by Joan Ganz Cooney and Lloyd Morrisett?",7,2864.271883385668,False
What is the connection between Félix du Temple de la Croix and Early flying machines?,7,3690.591627007379,False
Which topic in the Dear America series took place in New York City?,7,3690.591627007379,False
"Who is best known for writing and directing science fiction films such as ""Cube"", ""Cypher"", ""Nothing"", and ""Splice"", Vincenzo Natali or Leigh Jason?",0,270.7128447485479,True
What country does Florida Board of Regents and State University System of Florida have in common?,1,498.6339382509491,True
Tadesse Meskela is the General Manager of the Oromia Coffee Farmers Cooperative Union an was featured in a documentary film released in what year?,2,562.6258185867669,True
Where was the Hockey League which drafted Niclas Bergfors based?,7,2864.271883385668,False
In which year did the team that Jonathan Spector joined in 2006 move to its new home ?,7,2864.271883385668,False
"Ivano Bonetti (born 1 August 1964 in Brescia) is an Italian football manager and former midfielder, he appeared for the English club, Grimsby Town Football Club is a professional football club based in the town of Cleethorpes, Lincolnshire, England, that competes in what?",1,498.6339382509491,True
"Which person included in the label 300 Entertainment has a debut single ""Trap Queen?""",0,270.7128447485479,True
Whitechapel is a series that depicted a killer who was copying the actions of which unidentified serial killer?,0,270.7128447485479,True
"What star of the 1994 film Krantiveer was born January 1, 1951?",2,562.6258185867669,True
Who publishes a horror game with protagonist Ellie?,7,2864.271883385668,True
Federalist No. 7 was written by which of the Founding Fathers?,0,270.7128447485479,True
"Which song is sampled in ""Sugar"", a song from the 2015 album of the same name by Robin Schulz?",2,562.6258185867669,True
Which band was discovered by the man that recruited Peter Brown for their management team?,2,562.6258185867669,True
"Which is a correspondent for NBC, Janet Shamlian or Mia Tyler?",0,270.7128447485479,True
"Who is older, Rohan Bopanna or Sherwood Stewart?",1,498.6339382509491,True
What was the number one single by the band that features a lead singer who won the season finale of a television reality game show that premiered in 2010 on NBC?,7,4516.91137062909,False
Which racing circuit is the venue for the FIA Formula One Canadian Grand Prix and is home to the first formula one race won by a black driver?,0,270.7128447485479,True
What William Shakespeare play was written in 1599 and based on true events in Roman history?,0,270.7128447485479,True
What year saw the opening of the canal that runs thorough the western side of Little Bollington?,3,869.0830829186463,True
This voice actor stared as Hanna-Barbera's cartoon character Space Ghost in its American adult animated parody talk show?,1,498.6339382509491,True
Henry Gabriel Cisneros followed what Texas Revolutionary figure as a Latino mayer of a major American city?,1,498.6339382509491,True
"What hip hop group from Hollis, Queens, New York, founded in 1981 by Joseph Simmons, Darryl McDaniels, and Jason Mizell, was brought out by  the first rap crew from Dallas, Texas?",2,562.6258185867669,True
Jimmy Rooney was on the Australia national soccer team and a member of what?,2,562.6258185867669,True
"At what school is the ""A Real Young Girl"" director a professor at?",2,562.6258185867669,True
How did the first movie of the series that spawned Arthur 3: The War of the Two Worlds do internationally?,7,3690.591627007379,False
In what year was the 1958 movie starring Sofia Costanza Brigida Villani Scicolone set?,7,2864.271883385668,False
Do both The Life and Times and Beth Orton originate from America?,0,270.7128447485479,True
How tall is a Struthio camelus?,7,2037.9521397639564,False
Was Winnie the Pooh or The Jungle Book released first?,0,270.7128447485479,True
Which child actress began her career in 2006 and also stared in the television series The Emperor: Owner of the Mask?,2,562.6258185867669,True
"Silver City is a band that is an example of which genre, also known as avant-rock?",7,2864.271883385668,False
Return to House on Haunted Hill is a sequel to a 1999 horror film directed by whom?,2,562.6258185867669,True
"Who is younger, Yevgeny Kafelnikov or Allan Stone?",1,498.6339382509491,True
"What were the Royal Navy Battleships, that were considered the first fast battleships and were used in WWI and WWII?",0,270.7128447485479,True
"Harvey Milk is an American experimental rock/noise rock band that formed in Athens, Georgia in the early 1990s, one April Fool's Day gig at the 40 Watt in Athens, they performed R.E.M.'s ""Reckoning"" album from beginning to end, while which American singer, songwriter, musician, film producer, music video director, visual artist, and philanthropist, was in attendance?",1,498.6339382509491,True
What was the name of the Mafia faction headed by the person responsible for the assassination of Placido Rizzotto?,3,869.0830829186463,True
"What American composer who won the National Medal of Arts in 2007, also taught American composer Gregg Wager?",2,562.6258185867669,True
"Who is the director of the upcoming Candian drama film in which the actress who made her film début as the love interest in Wes Anderson's ""The Darjeeling Limited"" is starring?",3,869.0830829186463,True
"What american actor who was in the film Like Mike, also played in 2012 American military science fiction action film loosely based on the board game of the same name?",7,3690.591627007379,False
What year did Pietro Ferrero introduce his famous hazelnut cocoa product?,2,562.6258185867669,True
What country do both Kevin Kennerley and Nantwich Town F.C. have in comman,0,270.7128447485479,True
"What were the professions of the host of the documentary ""Anti-Semitism in the 21st Century: The Resurgence""?",7,2864.271883385668,False
What was the original name of the gazette that publishes Lytham St Annes Express?,7,2864.271883385668,False
Derrick Delite's rap was featured on the remix and video version of a song by an American singer that  began her career as a cheerleader for who?,7,2864.271883385668,False
"Who has a wider scope of profession, Natalie Merchant or Marian Gold?",0,270.7128447485479,True
Who directed the 2017 film in which Kim Hyang-gi starred?,7,2864.271883385668,False
Where did Auguste von Müller play Dalila in 1877?,7,3690.591627007379,False
Who won the Super Bowl that Big Bad Voodoo Daddy performed at the half-time show?,2,562.6258185867669,True
John D. Rockefeller III was the older brother of which chief executive of Chase Manhattan Corporation?,0,270.7128447485479,True
What member of Slam Creepers made a version of “Hooked on a Feeling”,1,498.6339382509491,True
Héctor Canziani  is best known for his directorship and production of the 1950 tango dancing film Al Compás de tu Mentira based on a play by a writer who passed away in which year ?,2,562.6258185867669,True
"Which episode of the HBO series that premiered on June 2, 2002 was written by Eric Overmyer ?",1,498.6339382509491,True
In what year did the railroad that built the High Bridge cease to operate?,7,2864.271883385668,False
Walls Have Eyes was produced by a member of what band?,4,1424.6899817918095,True
In which state is the Seattle Redhawks women's basketball team found?,0,270.7128447485479,True
Did the band Saosin form before the band No Devotion?,7,2864.271883385668,False
What was the nationality of the defending champion at the Men's Singles tournament of the 2013 BWF World Championships?,2,562.6258185867669,True
"Who is the founder and head of brewing company based in Milton, Delaware?",2,562.6258185867669,True
"Which form of plant is only found in Australia, Hakea or Blechnum?",0,270.7128447485479,True
"Which American actor, performance artist, and filmmaker directed  an American short slasher film That was released on October 31, 2011?",2,562.6258185867669,True
"The Single Guy is an American television sitcom that ran for two seasons on NBC, from September 1995 to April 1997, the series starred Ming-Na Wen as Sam's wife, Ming-Na Wen is an American actress, born when?",1,498.6339382509491,True
In which decade was the Ivel Z3 and the Prológica CP-400 developed in?,7,2864.271883385668,False
Stagger Lee was developed in collaboration with the school of arts at what university founded in 1911?,2,562.6258185867669,True
"King of Queens is the debut studio album by Nigerian singer Yemi Alade, it features guest appearances and skits from which Ghanaian hip hop and hiplife duo from Tema made up of Faisal Hakeem ""(Paedae da Pralem/Omar Sterling)"", and Rashid Mugeez ""(Mugeez)""?",1,498.6339382509491,True
"Which album from the band with singer, rhythm guitarist and songwriter Ric Ocasek, singer and bassist Benjamin Orr, lead guitarist Elliot Easton, keyboardist Greg Hawkes and drummer David Robinson included the song ""I'm Not the One""?",1,498.6339382509491,True
The Curzon Ashton L.F.C. consists of which gender?,7,2864.271883385668,False
"Where does Irina Peltsin's character live in the show ""The Sopranos""?",2,562.6258185867669,True
What network did the 2003 animated television show voiced by Jim Conroy air on?,7,2864.271883385668,False
What country was Daniel Awde born in?,2,562.6258185867669,True
Which American singer appeared in music videos for R&B group B2K and also featured on the mixtape Detroit by American rapper Big Sean? ,0,270.7128447485479,True
Yang Yun-ho has directed the 2004 South Korean film based on which Japanese book?,7,2864.271883385668,False
Who is the half-brother of the man whose mother was also known as M. Bible?,7,3690.591627007379,False
Which British aristocrat and politician born in 1945 served as the Chairman of the Council of King's College London before Christopher Geidt?,1,498.6339382509491,True
"Which novelist, Raymond Queneau or Peter Straub, has received the Bram Stoker Award?",0,270.7128447485479,True
"Which film was produced first, Gay Sex in the 70s or Listen to Britain?",0,270.7128447485479,True
When was the Commissioner and former Governor of South Australia born who was also chancellor of the University of Adelaide?,7,2864.271883385668,False
In what year was the founder of 'the Chess Player's Chronicle' born?,2,562.6258185867669,True
Duke is a fictional character who is portrayed by an actor who made his film debut in what 2005 film?,2,562.6258185867669,True
Marguerite Coppin was a pioneer in women's rights along with the activist and suffragette leader of what nationality?,3,869.0830829186463,True
The 1981 Nebraska Cornhuskers football team represented the largest university in which system?,1,498.6339382509491,True
"Who was born first, Yakov Protazanov or Cynthia Mort?",0,270.7128447485479,True
"Which film came out later, Pocahontas or The Game Plan?",0,270.7128447485479,True
What series does the American character actor best-known for playing General Hammond star in the first episode?,7,6169.550857872515,False
Buck Barrow is married to what fringe member of Bonnie and Clyde's gang born in 1911,0,270.7128447485479,True
"The End is an EP by English heavy metal band Black Sabbath, released on which date, it was only available at dates on their final tour The End Tour, the farewell tour of the heavy metal band Black Sabbath?",2,562.6258185867669,True
"Which actress in ""Raja Rajendra"" was also in ""Drishyam""?",7,3690.591627007379,False
"Heinrick Palmgren hosts a show called Red Ice Radio, which has featured David Of me. In what year was David Of me born?",7,2864.271883385668,False
Who did Rayan Potter voice in Disney's 54th animated feature film?,2,562.6258185867669,True
What genre are both Giant Drag and Chagall Guevara?,1,498.6339382509491,True
"Which financial service is headquartered in North Carolina, Jefferies Group or Bank of America?",0,270.7128447485479,True
Which lead actor from the movie Vox populi was born on 17 January 1980 ?,7,2864.271883385668,False
Dicksboro is located Kilkenny which is administered buy a borough with a population of how much?,2,562.6258185867669,True
"The Menu television series stars among others, Noel Leung, a Hong Kong actress known for her roles in what?",2,562.6258185867669,True
What sport are Mary-Ann Eisel and Christo van Rensburg known for playing?,7,2864.271883385668,False
The Washington Bullets player who missed the entire 1991-1992 season with a right knee injury was born in what year?,7,2864.271883385668,False
How much money did the Oshoites borrow in 1885 from Helen Byron?,4,1424.6899817918095,True
"Savenac Nursery was created by Elers Koch, of the Forest Service, who also helped fight the Great Fire of 1910, commonly referred to as the Big Blowup, the Big Burn, or what?",0,270.7128447485479,True
Will Penny was a western starring the actor and activist of what nationality?,0,270.7128447485479,True
Ho Mann Jahaan is a  2016 coming-of-age drama film with dialogues by a Pakistani actor from where?,7,2864.271883385668,False
What is the name of the former hotel in the Alps now used as an environmental research station which lies at the summit of the Zugspitze in Germany?,1,498.6339382509491,True
How many doors was the hatchback introduced in late 2000 by BMW in the former Morris plant?,7,3690.591627007379,False
Marley Shelton had a role in the coming-of-age baseball film directed by whom?,0,270.7128447485479,True
"In 2009, what 636000 sqft shopping mall connected to Caesars Palace was ranked as America's most profitable by US News & World Report",1,498.6339382509491,True
Battle Born Studios is located in the unincorporated town that is part of what county?,3,869.0830829186463,True
"When was the English actress, writer, and comedian born who was a star in Girls on Top and in French and Saunders?",2,562.6258185867669,True
Mandaluyong includes a shopping mall that is located in what shopping center?,2,562.6258185867669,True
Earl Dibbles Jr recorded a song titled Backroad Song which is included on which album?,3,869.0830829186463,True
Excuse My French was the debut album that features a guest appearance by the American rapper and actor from what Ohio city?,0,270.7128447485479,True
The Silver Nugget is a casino and arena located in a city that was incorporated on what date?,7,2864.271883385668,False
What was the 2010 population of Sarah Beth James's hometown?,4,1424.6899817918095,True
Henry Ephraim Robins the the eighth President of a college in a state with what capital?,2,562.6258185867669,True
Who wrote the screenplay for the American psychological thriller film in which Kimberly Beck played a role?,7,2864.271883385668,False
"What multinational medical device, pharmaceutical and consumer packaged goods manufacturing company founded in 1886 is a notable client of global management consulting girm Amritt?",2,562.6258185867669,True
In addition to cooked and mashed beans accompanying Huevos a la mexicana what food is mixed in the eggs at the end of preparation? ,1,498.6339382509491,True
Across the Moon stars Christina Applegate and another actress born in which year ?,7,2864.271883385668,False
Are both Bunchosia and Onoclea genus of plants?,0,270.7128447485479,True
"In what year was the US naval gun designed for the battleships to help Argentina counter Brazil's two ""Minas Geraes""- class battleships?",1,498.6339382509491,True
Who founded both the Sapling Foundation and Future Publishing?,1,498.6339382509491,True
"Which film director directed the internet video serial ""God, Inc."", Roman Karmen or Francis Stokes?",1,498.6339382509491,True
"Which director has won more Canadian Screen Awards, Sidney Olcott or Denis Villeneuve?",0,270.7128447485479,True
What is the nickname of the head coach on whose team Bill Walton played in the early 1970s?,7,3690.591627007379,False
Are Robin Hobb and Winston Churchill both American writers?,0,270.7128447485479,True
"What actress was in both the films ""Happy Mother's Day, Love George"" and ""The Day the Earth Stood Still""?",1,498.6339382509491,True
"Which of the two Soviet mathematicians was born first, Alexander Gelfond or Aleksandr Danilovich Aleksandrov?",0,270.7128447485479,True
"The Tri-City ValleyCats play at which stadium located on the campus of Hudson Valley Community College in Troy, New York?",0,270.7128447485479,True
Who was hired in April 2010 to replace former head coach Cindy Stein of the team that lost in the second round of the SEC Women's Tournament to Auburn?,2,562.6258185867669,True
"Who won more competitions in tennis match, Dick Crealy or Mary Pierce?",1,498.6339382509491,True
Where is the headquarter of an American restaurant holding company who's chairman and chief executive officer was Jon L. Luther?,4,1424.6899817918095,True
What American businessman and guided the character Epick Mickey?,2,562.6258185867669,True
"Dicksonia and Hardenbergia, are found in Australia?",7,2864.271883385668,False
When was the fort commanded by George Armistead during the Battle of Baltimore first built?,0,270.7128447485479,True
What occupation did Anja Salomonowitz and Wendy Toye share?,2,562.6258185867669,True
Joseph Ward and Michael Tippett are both of what decent?,0,270.7128447485479,True
Buck Wolf is a former fashion editor from what weekly celebrity magazine?,0,270.7128447485479,True
"What Teaneck, NJ headquartered the multinational corporation featuring Betsy Atkins on the Board of Directors?",3,869.0830829186463,True
when was the American football player who starred in  Victor/Victoria born ,4,1424.6899817918095,True
"What is the name of a district of Buenos Aires, Argentina and the southernmost barrio in Capital Federal, and contains the Autódromo Juan y Oscar Gálvez, home of the Argentine Grand Prix, a round of the Formula One championship?",0,270.7128447485479,True
What is the name of the baseball park located in the historic warehouse distric of downtown Minneapolis and is home of the Minnesota Twins?,0,270.7128447485479,True
"""Lost in Space"" aired on Fox's programming block on which day of the week?",3,869.0830829186463,True
"What is the birth date of a man who was presented with a performance that took place took place June 16, 1992, at the New York State Theater, Lincoln Center?",7,2864.271883385668,False
The AXIS is located in a casino that is owned and operated by who?,7,2864.271883385668,False
Walkin' is the debut mini-album by which South Korean singer-songwriter and record producer?,7,2864.271883385668,False
Were the bands  OK Go and The New Pornographers formed in the same city?,0,270.7128447485479,True
Cabalva made three voyages for which English and British joint-stock company?,0,270.7128447485479,True
"New Hampshire Route 31 begins in which Hillsborough County, New Hampshire town?",2,562.6258185867669,True
Who directed the film that Amanda Brooks starred in in 2007?,4,1424.6899817918095,True
"Which Indian political party represented in the Indian vice-presidential election, 2012 has Narenda Modi as its leader?",7,2864.271883385668,False
The 2014–15 Kilmarnock F.C. season ended with a loss to what Glasgow-based team?,7,4516.91137062909,False
"Christelyn Karazin is an American writer, columnist, and blogger on the subject of interracial dating, particularly black women dating outside their race, she has written for which digital magazine, an American weekly marketed toward African-American readers, it was founded in 1951 by John H. Johnson of the Johnson Publishing Company in Chicago, Illinois?",2,562.6258185867669,True
 Argent Corporation was a company in Las Vegas that at one time controlled a hotel that operated when?,7,2864.271883385668,False
"Xiaogan and Datong, are in which country?",1,498.6339382509491,True
"Which contains more species, Stigmaphyllon or Aloe?",0,270.7128447485479,True
"By whom is employed now Sean McDonough who used to be a broadcaster partner of Peter Joseph Cronan, a former American football linebacker in the National Football League (NFL) for the Washington Redskins and the Seattle Seahawks?",0,270.7128447485479,True
Kuk Harrell won his fourth Grammy for the song by Rihanna from what album?,3,869.0830829186463,True
Ken Lee is a businessman who co-founded a retailing company that is specialized in which products ?,2,562.6258185867669,True
"Jessica Knappett (born 1984) is an English comedy writer and actress, known for playing Lisa in The Inbetweeners Movie, a British coming-of-age comedy film based on the E4 sitcom ""The Inbetweeners"", written by series creators Damon Beesley, and Iain Morris and directed by Ben Palmer, released in what year>",1,498.6339382509491,True
The Making of the Representative for Planet 8 features an empire named after a star in what constellation?,6,3304.1354063100844,True
Luke Day was known for his leadership role in an armed uprising in Massachusetts that ended in what year?,0,270.7128447485479,True
"Which band was formed earlier, Marilyn Manson or Walk the Moon?",0,270.7128447485479,True
What nationality were both Richard Llewellyn and Saki? ,3,869.0830829186463,True
A Lady's Morals starred which English aviator and amateur boxing champion?,1,498.6339382509491,True
Which geologic formation is found in the northern edge of Patagonia?,7,3690.591627007379,False
what chain of British department stores was built in 1961?,7,3690.591627007379,False
"In between Splash and Son of Flubber, which one was directed by Ron Howard?",2,562.6258185867669,True
"Who is the cinematographer for the 1998  Indian romantic thriller film in the backdrop of insurgency in Northeast India, written and directed by Mani Ratnam, and produced by Mani Ratnam, Ram Gopal Varma, and Shekhar Kapur?",4,1424.6899817918095,True
"Hiwassee Dam is the third highest dam in the TVA system, behind the hydroelectric dam in what two North Carolina counties as the highest?",3,869.0830829186463,True
"Closer to the Sun is the third studio album by Australian singer-songwriter Guy Sebastian, released on 28 October 2006 by Sony BMG Australia, some tracks that appear on the album were premiered at the free concert, on 27 September 2006, at Federation Square,  a mixed-use development in the inner city of Melbourne, it is located at the intersection of Flinders Street and Swanston Street/St Kilda Road in the city's Central Business District, adjacent which location?",3,869.0830829186463,True
 Christmas Bounty is a 2013 television film that stars an American actress who is most notable for her role in what?,7,2864.271883385668,False
"Which nation shares Hispaniola with the country the United States intervened with, after which The Inter-American Peace Force (IAPF) was established?",0,270.7128447485479,True
"Henry: Portrait of a Serial Killer is a 1986 American psychological horror crime film, the characters of Henry and Otis are loosely based on real life serial killers Henry Lee Lucas and which American drifter and serial killer who was convicted of six counts of murder?",2,562.6258185867669,True
"The Battle of Tornavento was a feature of the Thirty Years' War, a religious conflict across which continent?",0,270.7128447485479,True
"Where in England does Maxime Teremoana ""Max"" Crocombe play football? ",6,3304.1354063100844,True
Are Youssef Chahine and Gordon Douglas both directors?,0,270.7128447485479,True
"The Palais Theater is located in what inner suburb, whose local government area is the City of Port Philip?",0,270.7128447485479,True
In which sitcom did future hobbit and sleuth's assistant Martin Freeman make his name?,0,270.7128447485479,True
A mythical forest creature that is seductive and from Sweden has the same being as what divine figure?,1,498.6339382509491,True
What level of education does Ateneo de Davao University offer that the University of Minnesota does not?,2,562.6258185867669,True
"Afghan Hound and Rhodesian Ridgeback, are a type of which animal?",0,270.7128447485479,True
What is the chemical formula of the kind of ash of which Middlewich Folk and Boat Festival celebrates the raw materials needed for the manufacturing?,7,3690.591627007379,False
Who was the coach who left for Milan the same year that the first golden goal scorer was topscorer for Udinese Calcio?,1,498.6339382509491,True
"What is a unit of measurement used in tabletop role-playing games to quantify a player character's progression through the game , used in the game that revolves around a leader who must lead an army in phalanx formation across a battlefield in real-time against overwhelming enemy forces while freeing and recruiting soldiers along the way?",5,2862.169010526513,True
"""Happy Birthday to You"", more commonly known as simply ""Happy Birthday"", is a song that is traditionally sung to celebrate the anniversary of a person's birth, the melody, comes from the song ""Good Morning to All"", which has traditionally been attributed to American sisters Patty and who, which was an American songwriter and musicologist?",0,270.7128447485479,True
Are Phacelia and Nymphaea both types of plants?,0,270.7128447485479,True
On which stock exchange does the makers of Panadol night have a primary listing?,0,270.7128447485479,True
Where did the band that Billy Ray Latham joined in 1974 come from ?,6,3304.1354063100844,True
"What sport are both the 2015 City of Onkaparinga ATP Challenger and Happy Valley, South Australia known for?",0,270.7128447485479,True
"Who directed the 2017 Indian thriller film starring two Filmfare award-winning actor from films such as ""Border"" (1997) and ""Gandhi, My Father"" (2007)?",7,4516.91137062909,False
What Canadian actor starred in Freeloaders?,7,3690.591627007379,False
Come and Get It: The Best of Apple Records included recordings produced by the guitarist who had what nickname?,7,2864.271883385668,False
"Spaceballs, a 1987 American film, starred which actor that was best known for his role in ""Eight is Enough""?",2,562.6258185867669,True
Composer George Frideric Handel  played the glockenspiel and was influenced by what composers?,7,2864.271883385668,False
Cornell Iral Haynes Jr. had released how many studio albums as of 2013?,7,3690.591627007379,False
"When was the military branch, for which Christian Roy Kaldager served, established?",4,1424.6899817918095,True
"If you use the lyrics from Tom Lehrer and the tune of Major-General's Song The Pirates of Penzance, what list will you be able to recite?",7,3690.591627007379,False
Gareth Lewis's second short starred an actor best known for his roles in what Alan Bennett play?,0,270.7128447485479,True
 KBSO broadcasts a subgenre of American country music known for fusing what ?,7,2864.271883385668,False
In what country was John Howe a college chaplain?,7,3690.591627007379,False
Kevin Quinn starred in a Disney channel series which was a spinoff of what show?,2,562.6258185867669,True
What town in Mineral County is part of the area that Republican legislator Nicholas Schaderer represents?,1,498.6339382509491,True
Vincent Knesevich de Szent-Helena had troops march into the County of Tyrol in 1805 but what year was it crowned land of Austria-Hungary?,4,1424.6899817918095,True
Was Syd Barrett or Nate Albert born first?,7,2864.271883385668,False
